ProductId,LocalOrderCode,Description,Price,weight,UnitOfMeasure,Quantity,Accessory,Title
1STQ004025B0000,PPVBT640,breaker column coupler-section with breaker on bottom  rear segregation 2a/3a  for T6 device fixed  width 400 mm,0,0,pcs,1,,Segregations
1STQ004026B0000,PPVBT650,breaker column coupler-section with breaker on bottom  rear segregation 2a/3a  for T6 device withdrawable  width 500 mm,0,0,pcs,1,,Segregations
1STQ004027B0000,PPVBT740,breaker column coupler-section with breaker on bottom  rear segregation 2a/3a  for T7 device fixed  width 400 mm,0,0,pcs,1,,Segregations
1STQ004028B0000,PPVBT750,breaker column coupler-section with breaker on bottom  rear segregation 2a/3a  for T7 device withdrawable  width 500 mm,0,0,pcs,1,,Segregations
1STQ005130B0000,PPVC1623,CBB Cu incom E2.2 2000A,1296,10.1,pcs,1,,Copper Parts
1STQ005124B0000,PPVH2024,CBB support E2.2  3 pcs,58,0.22,pcs,1,,Busbar Holders
1STQ004123B0000,PPVS1230,SIDE SHELF 2A3A H1200 D300,33.4,1.59,pcs,1,,Segregations
1STQ002493M0000,PPVS1230A,SIDE SHELF 2A3A H1200 D300,37.3,0,pcs,1,,Segregations
1STQ008695A0000,PPVS2200,2 LATERAL CELL SEGREGATIONS H=200MM,0,0,pcs,1,,Segregations
1STQ008696A0000,PPVS2250,2 LATERAL CELL SEGREGATIONS H=250MM,0,0,pcs,1,,Segregations
1STQ008697A0000,PPVS2300,2 LATERAL CELL SEGREGATIONS H=300MM,0,0,pcs,1,,Segregations
1STQ008698A0000,PPVS2350,2 LATERAL CELL SEGREGATIONS H=350MM,0,0,pcs,1,,Segregations
1STQ008699A0000,PPVS2400,2 LATERAL CELL SEGREGATIONS H=400MM,0,0,pcs,1,,Segregations
1STQ008700A0000,PPVS2450,2 LATERAL CELL SEGREGATIONS H=450MM,0,0,pcs,1,,Segregations
1STQ008701A0000,PPVS2500,2 LATERAL CELL SEGREGATIONS H=500MM,0,0,pcs,1,,Segregations
1STQ008702A0000,PPVS2600,2 LATERAL CELL SEGREGATIONS H=600MM,0,0,pcs,1,,Segregations
1STQ009228A0000,PPVS2700,2 LATERAL CELL SEGREGATIONS H=700MM,0,0,pcs,1,,Segregations
1STQ004008B0000,PPVS6030,SIDE SHELF FOR BREAKERS H600 D300,60.4,1.45,pcs,1,,Segregations
1STQ002494M0000,PPVS6030A,SIDE SHELF FOR BREAKERS H600 D300,67.5,0,pcs,1,,Segregations
1STQ004119B0000,PPVS7010,LAT SEGR 4B TOP/BOT H700 D1000,128.4,1.2,pcs,1,,Segregations
1STQ002495M0000,PPVS7010A,LAT SEGR 4B TOP/BOT H700 D1000,143.6,0,pcs,1,,Segregations
1STQ004117B0000,PPVS7060,LAT SEGR 4B TOP/BOT H700 D600,123.5,0.45,pcs,1,,Segregations
1STQ002496M0000,PPVS7060A,LAT SEGR 4B TOP/BOT H700 D600,138.1,0,pcs,1,,Segregations
1STQ004118B0000,PPVS7080,LAT SEGR 4B TOP/BOT H700 D800,125.9,1.05,pcs,1,,Segregations
1STQ002497M0000,PPVS7080A,LAT SEGR 4B TOP/BOT H700 D800,140.8,0,pcs,1,,Segregations
1STQ005647B0000,PPVS7111,LAT SEGR 4B TOP/BOT H700 D1000 LowLeft/UpRight,128.4,1.2,pcs,1,,Segregations
1STQ002498M0000,PPVS7111A,LAT SEGR 4B TOP/BOT H700 D1000 LowLeft/UpRight,143.6,0,pcs,1,,Segregations
1STQ005645B0000,PPVS7161,LAT SEGR 4B TOP/BOT H700 D600 LowLeft/UpRight,123.5,0.6,pcs,1,,Segregations
1STQ002499M0000,PPVS7161A,LAT SEGR 4B TOP/BOT H700 D600 LowLeft/UpRight,138.1,0,pcs,1,,Segregations
1STQ005646B0000,PPVS7181,LAT SEGR 4B TOP/BOT H700 D800 LowLeft/UpRight,125.9,1.05,pcs,1,,Segregations
1STQ002500M0000,PPVS7181A,LAT SEGR 4B TOP/BOT H700 D800 LowLeft/UpRight,140.8,0,pcs,1,,Segregations
1STQ004134B0000,PPVS9031,SIDE SHELF 2A3A H900 D300 XL V,112.3,1.3,pcs,1,,Segregations
1STQ002501M0000,PPVS9031A,SIDE SHELF 2A3A H900 D300 XL V,125.5,0,pcs,1,,Segregations
1STQ004124B0000,PPVT4030,SIDE SHELF FOR COMP TOP H400 D300,17.9,1.8,pcs,1,,Segregations
1STQ002502M0000,PPVT4030A,SIDE SHELF FOR COMP TOP H400 D300,20,0,pcs,1,,Segregations
1STQ004135B0000,PPVT5530,SIDE SHELF FOR COMP TOP H550 D300,49.5,2.4,pcs,1,,Segregations
1STQ002503M0000,PPVT5530A,SIDE SHELF FOR COMP TOP H550 D300,55.3,0,pcs,1,,Segregations
1STQ004009B0000,PPVT7530,SIDE SHELF FOR TOP COMP H750 D300,61.9,3.4,pcs,1,,Segregations
1STQ002504M0000,PPVT7530A,SIDE SHELF FOR TOP COMP H750 D300,69.2,0,pcs,1,,Segregations
1STQ004021B0000,PPVTE140,breaker column coupler-section with breaker on top  rear segregation 2a/3a  for E1.2 device fixed  width 400 mm,0,0,pcs,1,,Segregations
1STQ004022B0000,PPVTE150,breaker column coupler-section with breaker on top  rear segregation 2a/3a  for E1.2 device withdrawable  width 500 mm,0,0,pcs,1,,Segregations
1STQ004023B0000,PPVTE250,SEGR REAR PAN - BREAKER ON TOP E2 F W500,17.4,6,pcs,1,,Segregations
1STQ002505M0000,PPVTE250A,SEGR REAR PAN - BREAKER ON TOP E2 F W500,19.4,0,pcs,1,,Segregations
1STQ004024B0000,PPVTE251,breaker column coupler-section with breaker on top  rear segregation 2a/3a  for E2.2 device withdrawable  width 500 mm,0,0,pcs,1,,Segregations
1STQ004017B0000,PPVTT640,SEGR REAR PAN - BREAKER ON TOP T6 F W400,15.4,0.5,pcs,1,,Segregations
1STQ002506M0000,PPVTT640A,SEGR REAR PAN - BREAKER ON TOP T6 F W400,17.2,0,pcs,1,,Segregations
1STQ004018B0000,PPVTT650,SEGR REAR PAN - BREAKER ON TOP T6 W W500,17.4,1,pcs,1,,Segregations
1STQ002507M0000,PPVTT650A,SEGR REAR PAN - BREAKER ON TOP T6 W W500,19.4,0,pcs,1,,Segregations
1STQ004019B0000,PPVTT740,breaker column coupler-section with breaker on top  rear segregation 2a/3a  for T7 device fixed  width 400 mm,0,0,pcs,1,,Segregations
1STQ004020B0000,PPVTT750,SEGR REAR PAN - BREAKER ON TOP T7 W W500,17.4,6,pcs,1,,Segregations
1STQ002508M0000,PPVTT750A,SEGR REAR PAN - BREAKER ON TOP T7 W W500,19.4,0,pcs,1,,Segregations
1STQ003297B0000,PPVX1501,XT1 MO  SIDE SHELF KIT 3P,310.3,4,pcs,1,,Interior Fitting
1STQ002509M0000,PPVX1501A,XT1 MO  SIDE SHELF KIT 3P,347,0,pcs,1,,Interior Fitting
1STQ003298B0000,PPVX1502,XT2 MO 3 P SIDE SHELF KIT,310.3,4,pcs,1,,Interior Fitting
1STQ002510M0000,PPVX1502A,XT2 MO 3 P SIDE SHELF KIT,347,0,pcs,1,,Interior Fitting
1STQ003300B0000,PPVX1503,XT3 MO  3P SIDE SHELF KIT,343.2,4,pcs,1,,Interior Fitting
1STQ002511M0000,PPVX1503A,XT3 MO  3P SIDE SHELF KIT,383.8,0,pcs,1,,Interior Fitting
1STQ003302B0000,PPVX1504,XT4 MO 3P SIDE SHELF KIT,343.2,4,pcs,1,,Interior Fitting
1STQ002512M0000,PPVX1504A,XT4 MO 3P SIDE SHELF KIT,383.8,0,pcs,1,,Interior Fitting
1STQ003299B0000,PPVX2002,XT2 MO  4P SIDE SHELF KIT,413.4,5,pcs,1,,Interior Fitting
1STQ002513M0000,PPVX2002A,XT2 MO  4P SIDE SHELF KIT,462.3,0,pcs,1,,Interior Fitting
1STQ003301B0000,PPVX2003,XT3 MO 4P SIDE SHELF KIT,455.8,5,pcs,1,,Interior Fitting
1STQ002514M0000,PPVX2003A,XT3 MO 4P SIDE SHELF KIT,509.7,0,pcs,1,,Interior Fitting
1STQ003303B0000,PPVX2004,XT4 MO 4P SIDE SHELF KIT,455.8,5,pcs,1,,Interior Fitting
1STQ002515M0000,PPVX2004A,XT4 MO 4P SIDE SHELF KIT,509.7,0,pcs,1,,Interior Fitting
1STQ003304B0000,PPVX2005,T5 MO 3P SIDE SHELF KIT,396.9,5,pcs,1,,Interior Fitting
1STQ002516M0000,PPVX2005A,T5 MO 3P SIDE SHELF KIT,443.9,0,pcs,1,,Interior Fitting
1STQ004670B0000,PPVX2006,XT1 MO 4P  SIDE SHELF KIT,413.4,4,pcs,1,,Interior Fitting
1STQ002517M0000,PPVX2006A,XT1 MO 4P  SIDE SHELF KIT,462.3,0,pcs,1,,Interior Fitting
1STQ003305B0000,PPVX2505,T5 MO 4P SIDE SHELF KIT,528.6,5,pcs,1,,Interior Fitting
1STQ002518M0000,PPVX2505A,T5 MO 4P SIDE SHELF KIT,591.1,0,pcs,1,,Interior Fitting
1STQ003306B0000,PPVX3006,T6 MO 3P SIDE SHELF KIT,456.4,6,pcs,1,,Interior Fitting
1STQ002519M0000,PPVX3006A,T6 MO 3P SIDE SHELF KIT,510.4,0,pcs,1,,Interior Fitting
1STQ003307B0000,PPVX3506,T6 MO 4P SIDE SHELF KIT,607,6,pcs,1,,Interior Fitting
1STQ002520M0000,PPVX3506A,T6 MO 4P SIDE SHELF KIT,678.8,0,pcs,1,,Interior Fitting
PPXL1511,PPXL1511,PPXL1511,0,0,pcs,1,,Interior Fitting
PPXL2012,PPXL2012,PPXL2012,0,0,pcs,1,,Interior Fitting
PPXL2013,PPXL2013,PPXL2013,0,0,pcs,1,,Interior Fitting
PPXL2014,PPXL2014,PPXL2014,0,0,pcs,1,,Interior Fitting
PPXL2016,PPXL2016,PPXL2016,0,0,pcs,1,,Interior Fitting
PPXL2515,PPXL2515,PPXL2515,0,0,pcs,1,,Interior Fitting
PPXL2516,PPXL2516,PPXL2516,0,0,pcs,1,,Interior Fitting
PPXL3516,PPXL3516,PPXL3516,0,0,pcs,1,,Interior Fitting
PPXL3517,PPXL3517,PPXL3517,0,0,pcs,1,,Interior Fitting
PPXR1511,PPXR1511,PPXR1511,0,0,pcs,1,,Interior Fitting
PPXR2012,PPXR2012,PPXR2012,0,0,pcs,1,,Interior Fitting
PPXR2013,PPXR2013,PPXR2013,0,0,pcs,1,,Interior Fitting
PPXR2014,PPXR2014,PPXR2014,0,0,pcs,1,,Interior Fitting
PPXR2016,PPXR2016,PPXR2016,0,0,pcs,1,,Interior Fitting
PPXR2515,PPXR2515,PPXR2515,0,0,pcs,1,,Interior Fitting
PPXR2516,PPXR2516,PPXR2516,0,0,pcs,1,,Interior Fitting
PPXR3516,PPXR3516,PPXR3516,0,0,pcs,1,,Interior Fitting
PPXR3517,PPXR3517,PPXR3517,0,0,pcs,1,,Interior Fitting
1STQ005409B0000,PPZX0001,PPZX0001   Earthing bracket WR frame,18,0.27,pcs,1,,Frame
1STQ005272B0000,PPZX0003,PPZX0003   Brackets for profiles RZBA,12,0,pcs,1,,Accessories
1STQ003623M0000,PPZX0003A,PPZX0003A   Brackets for profiles RZBA,13.42,0,pcs,1,,Accessories
1STQ005191B0000,PPZX9222,PPZX9222   Cross member for ZX522 E2.2,358,10.08,pcs,1,,Busbar Holders
1STQ005098B0000,PPZX9271,Contuct cover E2.2,100,0.75,pcs,1,,Interior Fitting
1STQ005192B0000,PPZX9336,PPZX9336   Cross member for E2.2,96.5,5.68,pcs,1,,Interior Fitting
1STQ005193B0000,PPZX9553,PPZX9553   Bracket N horizontal E2.2,169,2.46,pcs,1,,Busbar Holders
1STQ005194B0000,PPZX9554,PPZX9554   Bracket PE horizontal E2.2,169,2.21,pcs,1,,Busbar Holders
1STQ005412B0000,PPZX980,PPZX980   Mounting unit over voltage,18,0,pcs,1,,Interior Fitting
1STQ005410B0000,PPZXZC9,PPZXZC9   CEP Cu 2000A,115,0.84,pcs,1,,Copper Parts
1STQ001308M0000,PPZXZC9A,PPZXZC9A  CEP Cu 2000A mounted,127,0.81,pcs,1,,Copper Parts
1STQ002088B0000,PRAS0012,No.12 antiseismic reinforcement kits,0,0,pcs,1,,Structure
1STQ009285A0000,PRBE1243,E1.2 KIT 3-4P WITHDR. V.REDUCED W=400MM,0,0,pcs,1,,Interior Fitting
1STQ009286A0000,PRBE2232,E2.2 KIT 3P FIXED V.REDUCED W=400MM,0,0,pcs,1,,Interior Fitting
1STQ009287A0000,PRBE2233,E2.2 KIT 3P WITHDRAW.V.REDUCED W=400MM,0,0,pcs,1,,Interior Fitting
1STQ008916A0000,PRBS1220,SEGR.VERT.REAR INT.CC H=1000MM W=200MM,0,0,pcs,1,,Segregations
1STQ008920A0000,PRBS1240,SEGR.VERT.REAR INT.CC H=1000MM W=400MM,0,0,pcs,1,,Segregations
1STQ008915A0000,PRBS8220,SEGR.VERT.REAR INT.CC H=800MM W=200MM,0,0,pcs,1,,Segregations
1STQ008919A0000,PRBS8240,SEGR.VERT.REAR INT.CC H=800MM W=400MM,0,0,pcs,1,,Segregations
1STQ004241B0000,PREM0001,PREASSEM.BOARD2816X2013X1047-F3A-IN2000A,0,0,pcs,1,,Structure
1STQ001331B0000,PRSU1660,SEGR.REAR SMISSLINE/UNIFIX W=600MM,0,0,pcs,1,,Segregations
1STQ001332B0000,PRSU1680,SEGR.REAR SMISSLINE/UNIFIX W=800MM,0,0,pcs,1,,Segregations
1STQ001971B0000,PRVS0141,REAR VERT.SEGR. H=100MM W=400MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001972B0000,PRVS0161,REAR VERT.SEGR. H=100MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001981B0000,PRVS0162,REAR VERT.SEGR. H=100MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001973B0000,PRVS0181,REAR VERT.SEGR. H=100MM W=800MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001982B0000,PRVS0182,REAR VERT.SEGR. H=100MM W=800MM INT.UP.,0,0,pcs,1,,Segregations
1STQ004130B0000,PRVS0410,VER REAR SEGR 3B FOR COMP H400 D1000,92.2,1.75,pcs,1,,Segregations
1STQ002521M0000,PRVS0410A,VER REAR SEGR 3B FOR COMP H400 D1000,103.1,0,pcs,1,,Segregations
1STQ004128B0000,PRVS0460,VER REAR SEGR 3B FOR COMP H400 D600,81.2,1.03,pcs,1,,Segregations
1STQ002522M0000,PRVS0460A,VER REAR SEGR 3B FOR COMP H400 D600,90.8,0,pcs,1,,Segregations
1STQ004129B0000,PRVS0480,VER REAR SEGR 3B FOR COMP H400 D800,86.2,1.39,pcs,1,,Segregations
1STQ002523M0000,PRVS0480A,VER REAR SEGR 3B FOR COMP H400 D800,96.4,0,pcs,1,,Segregations
1STQ001968B0000,PRVS0541,REAR VERT.SEGREG. H=50MM W=400MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001996B0000,PRVS0560,REAR VERT.SEGR.H=50MM W=600MM NO IN.UP.,0,0,pcs,1,,Segregations
1STQ001969B0000,PRVS0561,REAR VERT.SEGREG. H=50MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001978B0000,PRVS0562,REAR VERT.SEGREG. H=50MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001997B0000,PRVS0580,REAR VERT.SEGR.H=50MM W=800MM NO IN.UP.,0,0,pcs,1,,Segregations
1STQ001970B0000,PRVS0581,REAR VERT.SEGR.H=50MM W=800MM IN.UP.,0,0,pcs,1,,Segregations
1STQ001979B0000,PRVS0582,REAR VERT.SEGREG. H=50MM W=800MM INT.UP.,0,0,pcs,1,,Segregations
1STQ001999B0000,PRVS1006,REAR VERT.SEGR.H=100MM W=600MM NO IN.UP.,0,0,pcs,1,,Segregations
1STQ002000B0000,PRVS1008,REAR VERT.SEGR.H=100MM W=800MM NO IN.UP.,0,0,pcs,1,,Segregations
1STQ009121A0000,PRVS1010,SEGR.VER.REAR H=1000MM W=1000MM  NO I.UP,0,0,pcs,1,,Segregations
1STQ009112A0000,PRVS1040,SEGR.VERT.REAR H=1000MM W=400MM  NO I.UP,0,0,pcs,1,,Segregations
1STQ009124A0000,PRVS1041,SEGR.VERT.REAR H=1000MM W=400MM INT.UP.,0,0,pcs,1,,Segregations
1STQ009115A0000,PRVS1060,SEGR.VER.REAR H=1000MM W=600MM  NO I.UP.,0,0,pcs,1,,Segregations
1STQ009127A0000,PRVS1061,SEGR.VERT.REAR H=1000MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
1STQ009106A0000,PRVS1062,SEGR.VERT.REAR H=1000MM W=600MM INT.UP.,0,0,pcs,1,,Segregations
