8_Digit_Code,15 Digit Code,Product Type Assembled,15 digit code Assembled,Description,Item,SAP_IT_Component,Description,Q.ty,UM,Weight,DWG,Noble Part Code,Valid Since ,Valid to ,Mod. N.,Status,DELETED,Modification applied,Material,ABB_Library_Document_Number,ABB_Library_Document_Link_DXF,DXF,ABB_Library_Document_Link_PDF,PDF,Figure,W,D
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,10,863979/007,CONNECTION N 50X10 P1000 TIPO A,1,ST,2.58,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,7,50,10
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,20,863980/007,CONNECTION N 50X10 P1000 TIPO B,1,ST,2.05,863980,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000083,7,50,10
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,30,VTE8X50,SCREW TE5739 - DIN933 8X50,2,ST,0.04,,,03.11.2017,31.12.9999,IND01781,,,,Standard,,,,,,,,
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,40,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,50,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,60,VTE12X60,SCREW TE  U5739 12X60 ZINC COAT.  ,1,ST,0.06,,,03.11.2017,31.12.9999,IND01781,,,,Standard,,,,,,,,
PBNE1111,1STQ005464B0000,PBNE1111A,1STQ001387M0000,CONN XLI N_N D1000 100X10 3200/4000A,70,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,10,863979/014,CONNECTION N 60X10 P1000 TIPO A,1,ST,3.1,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,14,60,10
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,20,863980/014,CONNECTION N 60X10 P1000 TIPO B,1,ST,2.46,863980,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000083,14,60,10
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,30,VTE8X50,SCREW TE5739 - DIN933 8X50,2,ST,0.04,,,03.11.2017,31.12.9999,IND01781,,,,Standard,,,,,,,,
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,40,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,50,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,60,VTE12X60,SCREW TE  U5739 12X60 ZINC COAT.  ,1,ST,0.06,,,03.11.2017,31.12.9999,IND01781,,,,Standard,,,,,,,,
PBNE1112,1STQ005465B0000,PBNE1112A,1STQ001388M0000,CONN XLI N_N D1000 120X10 3200/4000A,70,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,10,863978/001,CONNECTION N 30X10 P600 3200A,1,ST,0.67,863978,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000081,http://search.abb.com/library/Download.aspx?DocumentID=1STD000081&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000081,http://search.abb.com/library/Download.aspx?DocumentID=1STD000081&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000081,1,30,10
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,20,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,30,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,40,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,50,VTE12X30,SCREW TE  U5739 12X30 ZINC COAT.  ,1,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005466B0000,PBNE6031A,1STQ001450M0000,CONN XLI N_N D600 30X10 3200A,60,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6031,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,10,863978/008,CONNECTION N 40X10 P600 3200A,1,ST,0.89,863978,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000081,http://search.abb.com/library/Download.aspx?DocumentID=1STD000081&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000081,http://search.abb.com/library/Download.aspx?DocumentID=1STD000081&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000081,8,40,10
PBNE6041,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,20,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6041,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,30,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6041,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,40,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6041,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,50,VTE12X30,SCREW TE  U5739 12X30 ZINC COAT.  ,1,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6041,1STQ005467B0000,PBNE6041A,1STQ001452M0000,CONN XLI N_N D600 40X10 3200A,60,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,10,863979/001,CONNECTION N 50X10 P600 3200A TIPO A,1,ST,1.11,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,1,50,10
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,20,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,30,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,40,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,50,VTE12X30,SCREW TE  U5739 12X30 ZINC COAT.  ,1,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6151,1STQ005472B0000,PBNE6151A,1STQ001458M0000,CONN XLI N_N D600 50X10 3200A,60,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,10,863979/008,CONNECTION N 60X10 P800 3200A TIPO A,1,ST,1.33,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,8,60,10
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,20,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,30,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,40,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,50,VTE12X30,SCREW TE  U5739 12X30 ZINC COAT.  ,1,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6161,1STQ005473B0000,PBNE6161A,1STQ001459M0000,CONN XLI N_N D600 60X10 3200A,60,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,10,863979/015,CONNECTION N 80X10 P600 3200A,1,ST,1.78,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,15,80,10
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,20,VTE8X30,SCREW TE 4.8 UNI5739-DIN933 8X30,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,30,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,40,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,50,VTE12X30,SCREW TE  U5739 12X30 ZINC COAT.  ,1,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6181,1STQ005474B0000,PBNE6181A,1STQ001460M0000,CONN XLI N_N D600 80X10 3200A,60,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,10,863979/001,CONNECTION N 50X10 P600 3200A TIPO A,1,ST,1.11,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,1,50,10
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,20,863980/001,CONNECTION N 50X10 P600 3200A TIPO B,1,ST,1.11,863980,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000083,1,50,10
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,30,VTE8X50,SCREW TE5739 - DIN933 8X50,2,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,40,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,50,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,60,VTE12X40,SCREW TE  U5739 12X40 ZINC COAT.  ,1,ST,0.05,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6111,1STQ005481B0000,PBNE6111A,1STQ001456M0000,CONN XLI N_N D600 100X10 3200A,70,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,10,863979/008,CONNECTION N 60X10 P800 3200A TIPO A,1,ST,1.33,863979,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000082,http://search.abb.com/library/Download.aspx?DocumentID=1STD000082&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000082,8,60,10
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,20,863980/008,CONNECTION N 60X10 P800 3200A TIPO B,1,ST,1.23,863980,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000083,http://search.abb.com/library/Download.aspx?DocumentID=1STD000083&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000083,8,60,10
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,30,VTE8X50,SCREW TE5739 - DIN933 8X50,2,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,40,DM8,NUT E-8-U5588-D934 M8,2,ST,0.01,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,50,MTZ8,WHASER C60 8.2X20X0.9,2,ST,0.002,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,60,VTE12X40,SCREW TE  U5739 12X40 ZINC COAT.  ,1,ST,0.05,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PBNE6112,1STQ005482B0000,PBNE6112A,1STQ001457M0000,CONN XLI N_N D600 120X10 3200A,70,MTZ12.5,GZN 490 084 P0109 RON.TAZZA D.INT.12.5X3,1,ST,0.003,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB6161,1STQ005487B0000,PFCB6161A,1STQ001865M0000,CONN AFF XLINE D600 60X10 N/PE,10,864054/007,CONN Z N/PE 60X10 P600 4000A,1,ST,2.29,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,7,60,10
PFCB6161,1STQ005487B0000,PFCB6161A,1STQ001865M0000,CONN AFF XLINE D600 60X10 N/PE,20,VTE10X30,SCREW TE  U5739 10X30 ZINC COAT.  ,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB6161,1STQ005487B0000,PFCB6161A,1STQ001865M0000,CONN AFF XLINE D600 60X10 N/PE,30,MTZ10,WHASER C60 10.2X22X1.2 ZINC COAT.,2,ST,0.004,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB6162,1STQ005488B0000,PFCB6162A,1STQ001866M0000,CONN AFF XLINE D600 2X60X10 PE,10,864054/007,CONN Z N/PE 60X10 P600 4000A,1,ST,2.29,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,7,60,10
PFCB6162,1STQ005488B0000,PFCB6162A,1STQ001866M0000,CONN AFF XLINE D600 2X60X10 PE,20,864054/010,CONN Z N/PE 60X10 P600 5000/6300A,1,ST,2.29,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,10,60,10
PFCB6162,1STQ005488B0000,PFCB6162A,1STQ001866M0000,CONN AFF XLINE D600 2X60X10 PE,30,VTE10X50,SCREW TE  U5739 10X50 ZINC COAT.  ,2,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB6162,1STQ005488B0000,PFCB6162A,1STQ001866M0000,CONN AFF XLINE D600 2X60X10 PE,40,MTZ10,WHASER C60 10.2X22X1.2 ZINC COAT.,2,ST,0.004,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB8161,1STQ005489B0000,PFCB8161A,1STQ001881M0000,CONN AFF XLINE D800 60X10 N/PE,10,864054/008,CONN Z N/PE 60X10 P800 4000A,1,ST,3.36,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,8,60,10
PFCB8161,1STQ005489B0000,PFCB8161A,1STQ001881M0000,CONN AFF XLINE D800 60X10 N/PE,20,VTE10X30,SCREW TE  U5739 10X30 ZINC COAT.  ,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB8161,1STQ005489B0000,PFCB8161A,1STQ001881M0000,CONN AFF XLINE D800 60X10 N/PE,30,MTZ10,WHASER C60 10.2X22X1.2 ZINC COAT.,2,ST,0.004,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB8162,1STQ005490B0000,PFCB8162A,1STQ001882M0000,CONN AFF XLINE D800 2X60X10 PE,10,864054/008,CONN Z N/PE 60X10 P800 4000A,1,ST,3.36,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,8,60,10
PFCB8162,1STQ005490B0000,PFCB8162A,1STQ001882M0000,CONN AFF XLINE D800 2X60X10 PE,20,864054/011,CONN Z N/PE 60X10 P800 5000/6300A,1,ST,3.36,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,11,60,10
PFCB8162,1STQ005490B0000,PFCB8162A,1STQ001882M0000,CONN AFF XLINE D800 2X60X10 PE,30,VTE10X50,SCREW TE  U5739 10X50 ZINC COAT.  ,2,ST,0.04,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB8162,1STQ005490B0000,PFCB8162A,1STQ001882M0000,CONN AFF XLINE D800 2X60X10 PE,40,MTZ10,WHASER C60 10.2X22X1.2 ZINC COAT.,2,ST,0.004,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB1131,1STQ005491B0000,PFCB1131A,1STQ001834M0000,CONN AFF XLINE D1000 30X10 N/PE,10,864054/003,CONNECTION Z N/PE 30X10 P1000,1,ST,1.76,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,3,30,10
PFCB1131,1STQ005491B0000,PFCB1131A,1STQ001834M0000,CONN AFF XLINE D1000 30X10 N/PE,20,VTE10X30,SCREW TE  U5739 10X30 ZINC COAT.  ,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB1131,1STQ005491B0000,PFCB1131A,1STQ001834M0000,CONN AFF XLINE D1000 30X10 N/PE,30,MTZ10,WHASER C60 10.2X22X1.2 ZINC COAT.,2,ST,0.004,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
PFCB1141,1STQ005492B0000,PFCB1141A,1STQ001835M0000,CONN AFF XLINE D1000 40X10 N/PE,10,864054/006,CONNECTION Z N/PE 40X10 P1000,1,ST,2.35,864054,,02.11.2017,31.12.9999,IND01780,,,,Copper,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000086,http://search.abb.com/library/Download.aspx?DocumentID=1STD000086&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000086,6,40,10
PFCB1141,1STQ005492B0000,PFCB1141A,1STQ001835M0000,CONN AFF XLINE D1000 40X10 N/PE,20,VTE10X30,SCREW TE  U5739 10X30 ZINC COAT.  ,2,ST,0.03,,,02.11.2017,31.12.9999,IND01780,,,,Standard,,,,,,,,
